Request Number,Date Opened,Request,Description,Incident Address,Zip Code,Trash Hauler,Trash Route,Council District,State Plan X,State Plan Y,address_norm,date_only,new_event,event_id,event_date,event_seq,fine_event,first_event
66844,2018-05-10,Trash - Curbside/Alley Missed Pickup,missed pick up,610 brook hollow rd,37205,RED RIVER,1301,23.0,1706112.45942035,648216.110164795,610 BROOK HOLLOW RD,2018-05-10,True,2,2018-05-10,2,200,True
125816,2018-12-27,Trash - Curbside/Alley Missed Pickup,still out,610 brook hollow rd,37205,RED RIVER,1301,23.0,1706113.80099446,648214.400193422,610 BROOK HOLLOW RD,2018-12-27,True,3,2018-12-27,3,200,True
149160,2019-03-01,Trash - Backdoor,1 cart,"610 Ronnie Rd, Nashville, TN 37115, United States",37115,RED RIVER,3412,8.0,1754610.79998063,705461.598202709,610 RONNIE RD,2019-03-01,True,2,2019-03-01,2,200,True
228801,2019-08-09,Trash - Backdoor,BACKDOOR MISS,"610 Ronnie Rd, Nashville, TN 37115, United States",37115,RED RIVER,3412,8.0,1754610.79998063,705461.598202709,610 RONNIE RD,2019-08-09,True,3,2019-08-09,3,200,True
238978,2019-08-28,Trash - Backdoor,"Backdoor/Trash/missed last Thursday, curb, picking every other week, needs to be emptied, each week and not every other week.","610 Ronnie Rd, Nashville, TN 37115, United States",37115,RED RIVER,3412,8.0,1754610.79998063,705461.598202709,610 RONNIE RD,2019-08-28,True,4,2019-08-28,4,200,True
169957,2019-04-16,Trash - Curbside/Alley Missed Pickup,2 weeks in row of being missed for trash/pickup. Curb,"611 Alison Ct, Nashville, TN 37217, United States",37217,RED RIVER,4503,29.0,1782191.16802084,634968.524053702,611 ALISON CT,2019-04-16,True,2,2019-04-16,2,200,True
260581,2019-10-17,Trash - Backdoor,BACKDOOR MISS,"611 Dunston Dr, Nashville, TN 37211, United States",37211,RED RIVER,4302,26.0,1746736.82473628,637959.418937142,611 DUNSTON DR,2019-10-17,True,2,2019-10-17,2,200,True
266413,2019-10-31,Trash - Backdoor,BACKDOOR PICKUP MISSED AGAIN/ CALLER VERY UPSET,"611 Dunston Dr, Nashville, TN 37211, United States",37211,RED RIVER,4302,26.0,1746736.82473628,637959.418937142,611 DUNSTON DR,2019-10-31,True,3,2019-10-31,3,200,True
105644,2018-10-03,Trash - Backdoor,"Backdoor Trash out closer to the home, by car and entrance to his door. Do not look for cart. Wants him to come back. Seen truck leaving without getting cart emptied. Backdoor.",611 hillwood blvd,37205,RED RIVER,2302,23.0,1710910.59958613,656438.40191988,611 HILLWOOD BLVD,2018-10-03,True,2,2018-10-03,2,200,True
58486,2018-04-05,Trash - Backdoor,missed the past 2 weeks,611 Linden Sq,37215,RED RIVER,2304S,24.0,1724687.82832045,652869.77309411,611 LINDEN SQ,2018-04-05,True,2,2018-04-05,2,200,True
216742,2019-07-18,Trash - Backdoor,"back door pick up missed - missed 2 weeks in a row
next door neighbor missed also - has back door service",611 Linden Sq,37215,RED RIVER,2304S,24.0,1724690.11711056,652867.240174044,611 LINDEN SQ,2019-07-18,True,3,2019-07-18,3,200,True
134421,2019-01-24,Trash - Curbside/Alley Missed Pickup,MISSED,611 Sue Ct,37013,RED RIVER,4404,31.0,1762914.65196728,625098.469640314,611 SUE CT,2019-01-24,True,2,2019-01-24,2,200,True
136176,2019-01-30,Trash - Backdoor,cart still out- backdoor,"6113 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1710308.20031411,647444.000399149,6113 JOCELYN HOLLOW RD,2019-01-30,True,2,2019-01-30,2,200,True
142244,2019-02-14,Trash - Backdoor,cart still out- backdoor,"6113 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1710308.20031411,647444.000399149,6113 JOCELYN HOLLOW RD,2019-02-14,True,3,2019-02-14,3,200,True
202442,2019-06-19,Trash - Backdoor,Missed backdoor,"6113 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1710308.20031411,647444.000399149,6113 JOCELYN HOLLOW RD,2019-06-19,True,4,2019-06-19,4,200,True
213021,2019-07-10,Trash - Backdoor,Missed backdoor...CORNER PROPERTY IN REAR,"6113 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1710308.20031411,647444.000399149,6113 JOCELYN HOLLOW RD,2019-07-10,True,5,2019-07-10,5,200,True
249908,2019-09-20,Trash - Curbside/Alley Missed Pickup,ENTIRE STREET MISSED,"6116 Bent Wood Dr, Nashville, TN 37013, United States",37013,RED RIVER,4510,32.0,1784317.81852721,622265.817019066,6116 BENT WOOD DR,2019-09-20,True,2,2019-09-20,2,200,True
178110,2019-05-02,Trash - Curbside/Alley Missed Pickup,missed the street,"612 Cantrell Ave, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1722884.20152978,652168.801876473,612 CANTRELL AVE,2019-05-02,True,2,2019-05-02,2,200,True
164066,2019-04-03,Trash - Curbside/Alley Missed Pickup,2nd Request / 2nd Report same issue. On Friday March 29 my trash was not picked-up per standard schedule.  The whole cul-de-sac was missed.  I called on Monday April 1 to report the issue and it was noted and was told they will come pick it up.  Today is Wednesday April 3 @ 4:00PM and my trash is still not picked up.  My trash can is still on the curbside full of trash. Next trash pick up is on Friday and I do not have anywhere to put my new trash because last week's trash is till inside the trash can. What's going on? Can you please send someone to get it today?,"612 Chestwick Ct, Nashville, TN 37013, United States",37013,RED RIVER,3503,33.0,1796872.20972541,633062.340841254,612 CHESTWICK CT,2019-04-03,True,2,2019-04-03,2,200,True
220527,2019-07-25,Trash - Backdoor,miss,"612 Hillwood Blvd, Nashville, TN 37205, United States",37205,RED RIVER,2301,24.0,1711117.80128558,656499.201242003,612 HILLWOOD BLVD,2019-07-25,True,2,2019-07-25,2,200,True
230861,2019-08-13,Trash Collection Complaint,"Paid/Backdoor trash keeps being missed, Wednesday[s]","612 Hillwood Blvd, Nashville, TN 37205, United States",37205,RED RIVER,2301,24.0,1711117.80128558,656499.201242003,612 HILLWOOD BLVD,2019-08-13,True,3,2019-08-13,3,200,True
260831,2019-10-17,Trash - Backdoor,miss,"612 Hillwood Blvd, Nashville, TN 37205, United States",37205,RED RIVER,2301,24.0,1711117.80128558,656499.201242003,612 HILLWOOD BLVD,2019-10-17,True,4,2019-10-17,4,200,True
243077,2019-09-06,Trash - Curbside/Alley Missed Pickup,ENTIRE STREET MISSED,"612 Rochelle Dr, Nashville, TN 37220, United States",37220,RED RIVER,2403,26.0,1742857.79988645,630307.201137002,612 ROCHELLE DR,2019-09-06,True,2,2019-09-06,2,200,True
123469,2018-12-14,Trash - Curbside/Alley Missed Pickup,missed pick up {curb} neighbors moved her cart and blocking it. She'd talked to them.,612 sue ct,37013,RED RIVER,4404,31.0,1762822.59870574,625117.60124886,612 SUE CT,2018-12-14,True,2,2018-12-14,2,200,True
189241,2019-05-24,Trash - Curbside/Alley Missed Pickup,Missed trash,612 sue ct,37013,RED RIVER,4404,31.0,1762822.59870574,625117.60124886,612 SUE CT,2019-05-24,True,3,2019-05-24,3,200,True
77301,2018-06-22,Trash - Curbside/Alley Missed Pickup,Missed all of Cedarhill Ct and Cedarhill Dr,613 Cedarhill Ct,37013,RED RIVER,4403,31.0,1758669.2110092,622198.709154548,613 CEDARHILL CT,2018-06-22,True,2,2018-06-22,2,200,True
178693,2019-05-03,Trash Collection Complaint,"Trash/men forgets Westmont always {trash/truck} driver needs to be addressed about this matter, missed Trash/on Wednesday's. {File a complaint}","613 Lynnbrook Rd, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1723206.60059095,652159.200942054,613 LYNNBROOK RD,2019-05-03,True,2,2019-05-03,2,200,True
184886,2019-05-15,Trash - Curbside/Alley Missed Pickup,everyone missed-,"613 Twin Oaks Ct, Nashville, TN 37211, United States",37211,RED RIVER,4303,16.0,1756137.84917897,645031.55389939,613 TWIN OAKS CT,2019-05-15,True,2,2019-05-15,2,200,True
228256,2019-08-08,Trash - Curbside/Alley Missed Pickup,everyone missed- Wednesday curb,"613 Twin Oaks Ct, Nashville, TN 37211, United States",37211,RED RIVER,4303,16.0,1756137.84917897,645031.55389939,613 TWIN OAKS CT,2019-08-08,True,3,2019-08-08,3,200,True
260611,2019-10-17,Trash - Curbside/Alley Missed Pickup,missed whole street,"613 Twin Oaks Ct, Nashville, TN 37211, United States",37211,RED RIVER,4303,16.0,1756137.84917897,645031.55389939,613 TWIN OAKS CT,2019-10-17,True,4,2019-10-17,4,200,True
213452,2019-07-11,Trash - Backdoor,still out,6133 Jocelyn Hollow Rd,37205,RED RIVER,1304,23.0,1709527.40016714,646565.599986459,6133 JOCELYN HOLLOW RD,2019-07-11,True,2,2019-07-11,2,200,True
150719,2019-03-06,Trash - Curbside/Alley Missed Pickup,Missed trash,"614 Annex Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203S,20.0,1709479.00282666,666008.867221346,614 ANNEX AVE,2019-03-06,True,2,2019-03-06,2,200,True
116244,2018-11-13,Trash - Backdoor,Missed.,"615 Harding Pl, Nashville, TN 37211, United States",37211,RED RIVER,2404,26.0,1749155.39944995,635725.600869525,615 HARDING PL,2018-11-13,True,2,2018-11-13,2,200,True
244041,2019-09-09,Trash - Backdoor,Missed.,"615 Harding Pl, Nashville, TN 37211, United States",37211,RED RIVER,2404,26.0,1749155.39944995,635725.600869525,615 HARDING PL,2019-09-09,True,3,2019-09-09,3,200,True
199980,2019-06-14,Trash - Curbside/Alley Missed Pickup,miss/Thursday curb,"615 Heritage Dr, Nashville, TN 37115, United States",37115,RED RIVER,3412,8.0,1754788.39945855,704698.39910925,615 HERITAGE DR,2019-06-14,True,2,2019-06-14,2,200,True
207693,2019-06-28,Trash - Curbside/Alley Missed Pickup,"***upset says this is the 4th time her trash has been missed and it is stinking. She had to cancel her private hauler since she was paying for metro to remove her trash through her taxes. Would like to speak to a supervisor about a permanent solution. 
Mailou Lumakin 615-868-8047

miss/Thursday curb","615 Heritage Dr, Nashville, TN 37115, United States",37115,RED RIVER,3412,8.0,1754788.39945855,704698.39910925,615 HERITAGE DR,2019-06-28,True,3,2019-06-28,3,200,True
136877,2019-02-01,Trash - Curbside/Alley Missed Pickup,"Curb trash/miss again, Tuesday. {Dead End Street} and they are in the middle. Missed all the time.","615 River Rouge Dr, Nashville, TN 37209, United States",37209,RED RIVER,4205,20.0,1706665.03749641,662813.867594319,615 RIVER ROUGE DR,2019-02-01,True,2,2019-02-01,2,200,True
48384,2018-02-22,Trash - Curbside/Alley Missed Pickup,"all six houses missed 615 woodleigh dr
missed all the time",615 woodleigh dr,37215,RED RIVER,2304,24.0,1724804.0696535,651944.120438596,615 WOODLEIGH DR,2018-02-22,True,2,2018-02-22,2,200,True
129867,2019-01-10,Trash - Curbside/Alley Missed Pickup,all six houses missed 615 woodleigh dr,615 woodleigh dr,37215,RED RIVER,2304,24.0,1724804.25187917,651943.191790187,615 WOODLEIGH DR,2019-01-10,True,3,2019-01-10,3,200,True
133939,2019-01-23,Trash - Curbside/Alley Missed Pickup,all six houses missed 615 woodleigh dr,615 woodleigh dr,37215,RED RIVER,2304,24.0,1724804.25187917,651943.191790187,615 WOODLEIGH DR,2019-01-23,True,4,2019-01-23,4,200,True
136220,2019-01-31,Trash - Curbside/Alley Missed Pickup,all six houses missed 615 woodleigh dr WANTS A CALL,615 woodleigh dr,37215,RED RIVER,2304,24.0,1724804.25187917,651943.191790187,615 WOODLEIGH DR,2019-01-31,True,5,2019-01-31,5,200,True
164107,2019-04-03,Trash - Curbside/Alley Missed Pickup,all six houses missed 615 woodleigh dr,"615 Woodleigh Dr, Nashville, Tennessee, 37215",37215,RED RIVER,2304,24.0,1724804.25187917,651943.191790187,615 WOODLEIGH DR,2019-04-03,True,6,2019-04-03,6,200,True
231940,2019-08-15,Trash - Curbside/Alley Missed Pickup,everyone was missed,"615 Woodleigh Dr, Nashville, Tennessee, 37215",37215,RED RIVER,2304,24.0,1724814.66806193,651948.39988157,615 WOODLEIGH DR,2019-08-15,True,7,2019-08-15,7,200,True
152401,2019-03-11,Trash - Curbside/Alley Missed Pickup,miss,"616 Annex Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203S,20.0,1709529.80040074,666027.200614771,616 ANNEX AVE,2019-03-11,True,2,2019-03-11,2,200,True
261198,2019-10-18,Trash - Curbside/Alley Missed Pickup,"The trash pickup missed our entire street, even though they were in our neighborhood yesterday morning and didn't seem to miss other streets I passed. It's frustrating to not know whether or not our trash will be collected and disappointing that it's becoming unreliable in the past few months. I don't submit a request every time we're skipped, just when our trash can is full but I'm tired of having to wait until the next week or submit a request for pickup when the truck was in our neighborhood in the first place and just didn't go down our street for some reason.","616 Brook Dr, Nashville, TN 37013, United States",37013,RED RIVER,4404,31.0,1763900.74287851,624229.206128885,616 BROOK DR,2019-10-18,True,2,2019-10-18,2,200,True
242923,2019-09-05,Trash - Curbside/Alley Missed Pickup,ENTIRE STREET MISSED.,"616 Oakley Dr, Nashville, TN 37220, United States",37220,RED RIVER,2403,26.0,1742460.23967669,629265.610563053,616 OAKLEY DR,2019-09-05,True,2,2019-09-05,2,200,True
261265,2019-10-18,Trash - Curbside/Alley Missed Pickup,MISSED ENTIRE NEIGHBORHOOD,"616 Sue Dr, Nashville, TN 37013, United States",37013,RED RIVER,4404,31.0,1763038.89675629,624474.008190216,616 SUE DR,2019-10-18,True,2,2019-10-18,2,200,True
261124,2019-10-18,Trash - Curbside/Alley Missed Pickup,MISSED ENTIRE STREET..DROVE UP AND DOWN THE ROAD TWICE AND DIDN'T PICK UP ANYONE'S TRASH. WANTS A CALL FROM THE SUPERVISOR,"617 Huntington Pkwy, Nashville, TN 37211, United States",37211,RED RIVER,3402,27.0,1751862.6670589,625031.736997578,617 HUNTINGTON PKWY,2019-10-18,True,2,2019-10-18,2,200,True
147614,2019-02-27,Trash - Curbside/Alley Missed Pickup,Missed trash. Alley {Tuesday}.,"617 James Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1709853.44212202,665941.581729496,617 JAMES AVE,2019-02-27,True,2,2019-02-27,2,200,True
150619,2019-03-06,Trash Collection Complaint,Last 3 weeks customer has had to call because trash was missed.  He wants to know whats is going on,"617 James Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1709853.44212202,665941.581729496,617 JAMES AVE,2019-03-06,True,3,2019-03-06,3,200,True
153591,2019-03-13,Trash - Curbside/Alley Missed Pickup,Missed trash. Alley {Tuesday}.,"617 James Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1709853.44212202,665941.581729496,617 JAMES AVE,2019-03-13,True,4,2019-03-13,4,200,True
227672,2019-08-07,Trash - Curbside/Alley Missed Pickup,Missed trash. Whole alley missed,"617 James Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1709853.44212202,665941.581729496,617 JAMES AVE,2019-08-07,True,5,2019-08-07,5,200,True
146202,2019-02-25,Trash - Backdoor,"Backdoor/Trash missed last Wednesday, should be on the route for backdoor. Very upset wants cart emptied asap. {Has extra trash/bags}",617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-02-25,True,2,2019-02-25,2,200,True
153971,2019-03-13,Trash - Backdoor,"Backdoor/Trash missed last Wednesday, should be on the route for backdoor. Very upset wants cart emptied asap. {Has extra trash/bags}",617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-03-13,True,3,2019-03-13,3,200,True
157391,2019-03-21,Trash - Backdoor,"Backdoor/Trash is being missed every Wednesday, why?  should be on the route for backdoor. Very upset wants cart emptied asap. Waiver good through year 2020.",617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-03-21,True,4,2019-03-21,4,200,True
167612,2019-04-10,Trash - Backdoor,"Backdoor/Trash is being missed every Wednesday, why?  should be on the route for backdoor. Very upset wants cart emptied asap. Waiver good through year 2020.",617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-04-10,True,5,2019-04-10,5,200,True
177872,2019-05-02,Trash Collection Complaint,"backdoor missed every week, wants trash pickup on day off schedule day.",617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-05-02,True,6,2019-05-02,6,200,True
197113,2019-06-10,Trash - Backdoor,"Backdoor/Trash is being missed every Wednesday, why?  should be on the route for backdoor. Very upset wants cart emptied asap. Waiver good through year 2020.
6/10/2019 still missed",617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-06-10,True,7,2019-06-10,7,200,True
227955,2019-08-08,Trash - Backdoor,get,617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-08-08,True,8,2019-08-08,8,200,True
232589,2019-08-15,Trash - Backdoor,missed,617 kinsey blvd,37115,RED RIVER,3314,9.0,1765040.19887177,699519.199573809,617 KINSEY BLVD,2019-08-15,True,9,2019-08-15,9,200,True
243055,2019-09-06,Trash - Curbside/Alley Missed Pickup,MISSED THE ENTIRE STREET,"617 Rochelle Dr, Nashville, TN 37220, United States",37220,RED RIVER,2403,26.0,1742708.019769,630140.037629431,617 ROCHELLE DR,2019-09-06,True,2,2019-09-06,2,200,True
166313,2019-04-08,Trash - Curbside/Alley Missed Pickup,This is the 3rd time we have had to request pickup in the last 6 weeks. We are on an Avenue.,"618 Annex Ave, Nashville, Tennessee, 37209",37209,RED RIVER,4203S,20.0,1709585.80123442,666110.401457618,618 ANNEX AVE,2019-04-08,True,2,2019-04-08,2,200,True
177125,2019-04-30,Trash - Curbside/Alley Missed Pickup,"this residence is behind 618 Annex ave, between Annex Ave and James St","618 Annex Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203S,20.0,1709585.80123442,666110.401457618,618 ANNEX AVE,2019-04-30,True,3,2019-04-30,3,200,True
237590,2019-08-26,Trash - Curbside/Alley Missed Pickup,This is the second time trash was not picked up on one side of the road on Friday.  Why?,"619 Anderson Ln, Nashville, TN 37115, United States",37115,RED RIVER,3514,9.0,1763048.44228237,706752.640397832,619 ANDERSON LN,2019-08-26,True,2,2019-08-26,2,200,True
241487,2019-09-03,Trash - Curbside/Alley Missed Pickup,This is the 3rd time not picking up trash on Anderson Ln in 5 weeks.   It?s only one side they miss.  The dude that has the sidewalk.  By not picking up the trash the sidewalk is blocked and children have to walk on s very busy road.  Please fix this issue.,"619 Anderson Ln, Nashville, TN 37115, United States",37115,RED RIVER,3514,9.0,1763048.44228237,706752.640397832,619 ANDERSON LN,2019-09-03,True,3,2019-09-03,3,200,True
100767,2018-09-19,Trash - Curbside/Alley Missed Pickup,Missed,6191 DEL SOL DR,37189,RED RIVER,3201,3.0,1728523.69978007,694066.561389463,6191 DEL SOL DR,2018-09-19,True,2,2018-09-19,2,200,True
149300,2019-03-01,Trash - Backdoor,1 cart,"620 Munn Ln, Nashville, TN 37214, United States",37214,RED RIVER,1503,15.0,1774040.99969627,669648.001486909,620 MUNN LN,2019-03-01,True,2,2019-03-01,2,200,True
160292,2019-03-27,Trash - Backdoor,its on the left hand side of the house,"620 Munn Ln, Nashville, TN 37214, United States",37214,RED RIVER,1503,15.0,1774040.99969627,669648.001486909,620 MUNN LN,2019-03-27,True,3,2019-03-27,3,200,True
243178,2019-09-06,Trash - Curbside/Alley Missed Pickup,Missed trash. several missed,"620 Rochelle Dr, Nashville, TN 37220, United States",37220,RED RIVER,2403,26.0,1742692.1995978,630316.00067438,620 ROCHELLE DR,2019-09-06,True,2,2019-09-06,2,200,True
225335,2019-08-05,Trash - Curbside/Alley Missed Pickup,GET,"620 Truxton Dr, Nashville, TN 37214, United States",37214,RED RIVER,2501,14.0,1778052.07103324,663691.108454749,620 TRUXTON DR,2019-08-05,True,2,2019-08-05,2,200,True
100818,2018-09-19,Trash - Curbside/Alley Missed Pickup,Missed- trash- the whole street was missed,"6201 DEL SOL DR, 37189",37189,RED RIVER,3201,3.0,1728350.52282656,694039.216930945,6201 DEL SOL DR,2018-09-19,True,2,2018-09-19,2,200,True
202585,2019-06-20,Trash - Curbside/Alley Missed Pickup,Missed trash,"6207 Brownlee Dr, Nashville, TN 37205, United States",37205,RED RIVER,1301,23.0,1707209.0000835,648752.001073145,6207 BROWNLEE DR,2019-06-20,True,2,2019-06-20,2,200,True
110580,2018-10-18,Trash - Curbside/Alley Missed Pickup,Missed.,6210 Hickory Valley Rd,37205,RED RIVER,1305,23.0,1710071.40035063,651560.001321926,6210 HICKORY VALLEY RD,2018-10-18,True,2,2018-10-18,2,200,True
101039,2018-09-20,Trash - Backdoor,"Backdoor Trash missed again, cart not blocked and stays out. Missed 2 weeks in a row and caller wants garbage pickup today. Also wants to know why trash is getting missed very week?","6211 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1708126.21779432,645801.476812955,6211 JOCELYN HOLLOW RD,2018-09-20,True,2,2018-09-20,2,200,True
103529,2018-09-27,Trash - Backdoor,"Backdoor Trash missed again, cart not blocked and stays out. Missed 3 weeks in a row and caller wants garbage pickup today. Also wants to know why trash is getting missed very week?","6211 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1708126.21779432,645801.476812955,6211 JOCELYN HOLLOW RD,2018-09-27,True,3,2018-09-27,3,200,True
129868,2019-01-10,Trash - Backdoor,cart not blocked and stays out,"6211 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1708126.21779432,645801.476812955,6211 JOCELYN HOLLOW RD,2019-01-10,True,4,2019-01-10,4,200,True
142172,2019-02-14,Trash - Backdoor,"Trash/missed Wednesday, cart not blocked and stays out.","6211 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1708126.21779432,645801.476812955,6211 JOCELYN HOLLOW RD,2019-02-14,True,5,2019-02-14,5,200,True
195384,2019-06-06,Trash - Backdoor,"Backdoor/Trash/missed again Wednesday, cart not blocked and stays out.
6211 Jocelyn Hollow Rd,","6211 Jocelyn Hollow Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1708126.21779432,645801.476812955,6211 JOCELYN HOLLOW RD,2019-06-06,True,6,2019-06-06,6,200,True
138408,2019-02-06,Trash - Backdoor,missed 2 weeks,"6215 Henry Ford Dr, Nashville, TN 37209, United States",37209,RED RIVER,4205,20.0,1709256.12627962,662971.374762245,6215 HENRY FORD DR,2019-02-06,True,2,2019-02-06,2,200,True
151123,2019-03-07,Trash - Backdoor,1 cart,"6215 Henry Ford Dr, Nashville, TN 37209, United States",37209,RED RIVER,4205,20.0,1709256.12627962,662971.374762245,6215 HENRY FORD DR,2019-03-07,True,3,2019-03-07,3,200,True
178093,2019-05-02,Trash - Backdoor,Missed backdoor,"6215 Henry Ford Dr, Nashville, TN 37209, United States",37209,RED RIVER,4205,20.0,1709256.12627962,662971.374762245,6215 HENRY FORD DR,2019-05-02,True,4,2019-05-02,4,200,True
235186,2019-08-21,Trash - Backdoor,Missed backdoor,"6215 Henry Ford Dr, Nashville, TN 37209, United States",37209,RED RIVER,4205,20.0,1709256.12627962,662971.374762245,6215 HENRY FORD DR,2019-08-21,True,5,2019-08-21,5,200,True
239783,2019-08-29,Trash - Curbside/Alley Missed Pickup,Missed trash.,"6215 Robertson Ave, Nashville, TN 37209, United States",37209,RED RIVER,4203,20.0,1710756.15751454,665055.958849653,6215 ROBERTSON AVE,2019-08-29,True,2,2019-08-29,2,200,True
174573,2019-04-25,Trash - Curbside/Alley Missed Pickup,"The whole street missed, 622 Estes Rd Everyone's trash/still sitting out, Wednesday missed {carts sit's on Westmont} curb","622 Estes Rd, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1721906.66533507,652279.764695802,622 ESTES RD,2019-04-25,True,2,2019-04-25,2,200,True
177859,2019-05-02,Trash - Curbside/Alley Missed Pickup,"The whole street missed, 622 Estes Rd Everyone's trash/still sitting out, Wednesday missed {carts sit's on Westmont} curb {Why}?","622 Estes Rd, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1721906.66533507,652279.764695802,622 ESTES RD,2019-05-02,True,3,2019-05-02,3,200,True
210208,2019-07-05,Trash - Curbside/Alley Missed Pickup,"The whole street missed, 622 Estes Rd Everyone's trash/still sitting out, Wednesday missed {carts sit's on Westmont} curb {Why}?","622 Estes Rd, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1721906.66533507,652279.764695802,622 ESTES RD,2019-07-05,True,4,2019-07-05,4,200,True
210516,2019-07-05,Trash - Backdoor,backdoor missed trash pickup.,"6221 Vosswood Dr, Nashville, TN 37205, United States",37205,RED RIVER,1301,23.0,1707108.2001659,647959.201736906,6221 VOSSWOOD DR,2019-07-05,True,2,2019-07-05,2,200,True
220096,2019-07-24,Trash - Backdoor,backdoor missed trash pickup.,"6221 Vosswood Dr, Nashville, TN 37205, United States",37205,RED RIVER,1301,23.0,1707108.2001659,647959.201736906,6221 VOSSWOOD DR,2019-07-24,True,3,2019-07-24,3,200,True
254565,2019-10-02,Trash - Backdoor,backdoor missed trash pickup. Wednesday,"6221 Vosswood Dr, Nashville, TN 37205, United States",37205,RED RIVER,1301,23.0,1707108.2001659,647959.201736906,6221 VOSSWOOD DR,2019-10-02,True,4,2019-10-02,4,200,True
257304,2019-10-09,Trash - Backdoor,backdoor missed trash pickup. Wednesday,"6221 Vosswood Dr, Nashville, TN 37205, United States",37205,RED RIVER,1301,23.0,1707108.2001659,647959.201736906,6221 VOSSWOOD DR,2019-10-09,True,5,2019-10-09,5,200,True
141558,2019-02-12,Trash - Curbside/Alley Missed Pickup,My recycle/ trash can was not emptied and neither was **my neighbors **on Del Sol. Will you please send someone to empty our recycle brown receptacle . Thanks!,"6224 DEL SOL DR, 37189",37189,RED RIVER,3201,3.0,1728087.50233918,694100.415962209,6224 DEL SOL DR,2019-02-12,True,2,2019-02-12,2,200,True
177423,2019-05-01,Trash - Curbside/Alley Missed Pickup,the trash can was moved this morning but not emptied.,"6225 Robin Hill Rd, Nashville, TN 37205, United States",37205,RED RIVER,1304,23.0,1707427.40155394,646557.601846121,6225 ROBIN HILL RD,2019-05-01,True,2,2019-05-01,2,200,True
243561,2019-09-06,Trash - Curbside/Alley Missed Pickup,MISSED,"623 CORNELIA CT, 37217",37217,RED RIVER,1401,15.0,1755250.93812759,658338.21155241,623 CORNELIA CT,2019-09-06,True,2,2019-09-06,2,200,True
118377,2018-11-21,Trash - Curbside/Alley Missed Pickup,Curb trash missed Wednesday. Pass 4 weeks now. {Seen trash/truck passing by with out getting cart.,"623 Larkin Springs Rd, Nashville, TN 37115, United States",37115,RED RIVER,3314,9.0,1766160.19971515,698551.99843278,623 LARKIN SPRINGS RD,2018-11-21,True,2,2018-11-21,2,200,True
75161,2018-06-14,Trash - Backdoor,Missed backdoor. Mentioned Someone lives downstairs who's trash cart is put out on the curb but she lives upstairs and has backdoor trash. Missed again Tuesday pick up.,6235 Henry Ford Dr,37209,RED RIVER,4205,20.0,1708834.87509734,663536.101875534,6235 HENRY FORD DR,2018-06-14,True,2,2018-06-14,2,200,True
210495,2019-07-05,Trash - Curbside/Alley Missed Pickup,miss,"624 Estes Rd, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1721866.56580169,652286.146190752,624 ESTES RD,2019-07-05,True,2,2019-07-05,2,200,True
231652,2019-08-14,Trash - Curbside/Alley Missed Pickup,street was missed,"624 Estes Rd, Nashville, TN 37215, United States",37215,RED RIVER,2303,24.0,1721866.56580169,652286.146190752,624 ESTES RD,2019-08-14,True,3,2019-08-14,3,200,True
